ticker,year,year_scaled
C2964,2020.0,0.04126912501781648
C2965,2015.0,-1.849208027396577
C2966,2023.0,1.1755554164664526
C2967,2017.0,-1.0930171664308197
C2969,2021.0,0.4193645555006952
C2971,2023.0,1.1755554164664526
C2973,2022.0,0.7974599859835739
C2975,2017.0,-1.0930171664308197
C2977,2021.0,0.4193645555006952
C2978,2023.0,1.1755554164664526
C2979,2020.0,0.04126912501781648
C2980,2015.0,-1.849208027396577
C2981,2020.0,0.04126912501781648
C2982,2019.0,-0.3368263054650622
C2983,2022.0,0.7974599859835739
C2984,2020.0,0.04126912501781648
C2985,2018.0,-0.714921735947941
C2986,2021.0,0.4193645555006952
C2987,2016.0,-1.4711125969136982
C2988,2024.0,1.5536508469493313
C2992,2020.0,0.04126912501781648
C2993,2024.0,1.5536508469493313
C2994,2018.0,-0.714921735947941
C2995,2022.0,0.7974599859835739
C2996,2021.0,0.4193645555006952
C2997,2018.0,-0.714921735947941
C2998,2023.0,1.1755554164664526
C3002,2020.0,0.04126912501781648
C3003,2022.0,0.7974599859835739
C3005,2021.0,0.4193645555006952
C3006,2016.0,-1.4711125969136982
C3007,2023.0,1.1755554164664526
C3008,2020.0,0.04126912501781648
C3009,2020.0,0.04126912501781648
C3010,2016.0,-1.4711125969136982
C3012,2024.0,1.5536508469493313
C3013,2019.0,-0.3368263054650622
C3015,2017.0,-1.0930171664308197
C3017,2023.0,1.1755554164664526
C3018,2023.0,1.1755554164664526
C3019,2017.0,-1.0930171664308197
C3020,2020.0,0.04126912501781648
C3021,2022.0,0.7974599859835739
C3022,2015.0,-1.849208027396577
C3023,2023.0,1.1755554164664526
C3024,2021.0,0.4193645555006952
C3026,2021.0,0.4193645555006952
C3027,2022.0,0.7974599859835739
C3028,2022.0,0.7974599859835739
C3029,2019.0,-0.3368263054650622
C3031,2024.0,1.5536508469493313
C3032,2024.0,1.5536508469493313
C3033,2022.0,0.7974599859835739
C3035,2015.0,-1.849208027396577
C3036,2017.0,-1.0930171664308197
C3037,2017.0,-1.0930171664308197
C3038,2016.0,-1.4711125969136982
C3039,2024.0,1.5536508469493313
C3040,2016.0,-1.4711125969136982
C3041,2017.0,-1.0930171664308197
C3042,2023.0,1.1755554164664526
C3043,2015.0,-1.849208027396577
C3044,2024.0,1.5536508469493313
C3046,2016.0,-1.4711125969136982
C3047,2019.0,-0.3368263054650622
C3049,2021.0,0.4193645555006952
C3051,2018.0,-0.714921735947941
C3052,2024.0,1.5536508469493313
C3053,2015.0,-1.849208027396577
C3056,2020.0,0.04126912501781648
C3057,2017.0,-1.0930171664308197
C3061,2023.0,1.1755554164664526
C3062,2020.0,0.04126912501781648
C3063,2015.0,-1.849208027396577
C3064,2018.0,-0.714921735947941
C3065,2021.0,0.4193645555006952
C3066,2020.0,0.04126912501781648
C3068,2017.0,-1.0930171664308197
C3069,2018.0,-0.714921735947941
C3071,2017.0,-1.0930171664308197
C3072,2022.0,0.7974599859835739
C3074,2015.0,-1.849208027396577
C3075,2015.0,-1.849208027396577
C3076,2020.0,0.04126912501781648
C3077,2020.0,0.04126912501781648
C3078,2020.0,0.04126912501781648
C3079,2018.0,-0.714921735947941
C3081,2019.0,-0.3368263054650622
C3083,2017.0,-1.0930171664308197
C3084,2020.0,0.04126912501781648
C3085,2024.0,1.5536508469493313
C3086,2022.0,0.7974599859835739
C3088,2015.0,-1.849208027396577
C3089,2024.0,1.5536508469493313
C3099,2017.0,-1.0930171664308197
C3100,2024.0,1.5536508469493313
C3101,2016.0,-1.4711125969136982
C3102,2021.0,0.4193645555006952
C3104,2024.0,1.5536508469493313
C3106,2021.0,0.4193645555006952
C3107,2021.0,0.4193645555006952
C3108,2015.0,-1.849208027396577
C3109,2016.0,-1.4711125969136982
C3110,2017.0,-1.0930171664308197
C3112,2017.0,-1.0930171664308197
C3113,2021.0,0.4193645555006952
C3114,2017.0,-1.0930171664308197
C3115,2017.0,-1.0930171664308197
C3116,2020.0,0.04126912501781648
C3117,2021.0,0.4193645555006952
C3119,2015.0,-1.849208027396577
C3120,2016.0,-1.4711125969136982
C3121,2024.0,1.5536508469493313
C3122,2023.0,1.1755554164664526
C3124,2020.0,0.04126912501781648
C3126,2017.0,-1.0930171664308197
C3127,2017.0,-1.0930171664308197
C3128,2021.0,0.4193645555006952
C3129,2024.0,1.5536508469493313
C3130,2021.0,0.4193645555006952
C3131,2019.0,-0.3368263054650622
C3134,2022.0,0.7974599859835739
C3136,2023.0,1.1755554164664526
C3139,2019.0,-0.3368263054650622
C3141,2021.0,0.4193645555006952
C3142,2018.0,-0.714921735947941
C3143,2019.0,-0.3368263054650622
C3145,2015.0,-1.849208027396577
C3148,2022.0,0.7974599859835739
C3150,2020.0,0.04126912501781648
C3151,2020.0,0.04126912501781648
C3153,2015.0,-1.849208027396577
C3154,2021.0,0.4193645555006952
C3156,2024.0,1.5536508469493313
C3157,2020.0,0.04126912501781648
C3158,2016.0,-1.4711125969136982
C3159,2018.0,-0.714921735947941
C3160,2017.0,-1.0930171664308197
C3161,2017.0,-1.0930171664308197
C3162,2018.0,-0.714921735947941
C3163,2016.0,-1.4711125969136982
C3164,2022.0,0.7974599859835739
C3165,2016.0,-1.4711125969136982
C3167,2023.0,1.1755554164664526
C3168,2019.0,-0.3368263054650622
C3170,2020.0,0.04126912501781648
C3171,2017.0,-1.0930171664308197
C3172,2016.0,-1.4711125969136982
C3173,2017.0,-1.0930171664308197
C3174,2022.0,0.7974599859835739
C3175,2018.0,-0.714921735947941
C3176,2017.0,-1.0930171664308197
C3178,2019.0,-0.3368263054650622
C3182,2022.0,0.7974599859835739
C3185,2023.0,1.1755554164664526
C3186,2024.0,1.5536508469493313
C3187,2018.0,-0.714921735947941
C3188,2016.0,-1.4711125969136982
C3189,2018.0,-0.714921735947941
C3191,2022.0,0.7974599859835739
C3192,2021.0,0.4193645555006952
C3196,2016.0,-1.4711125969136982
C3198,2015.0,-1.849208027396577
C3199,2024.0,1.5536508469493313
C3200,2019.0,-0.3368263054650622
C3201,2016.0,-1.4711125969136982
C3202,2023.0,1.1755554164664526
C3203,2016.0,-1.4711125969136982
C3204,2023.0,1.1755554164664526
C3205,2019.0,-0.3368263054650622
C3207,2016.0,-1.4711125969136982
C3208,2021.0,0.4193645555006952
C3209,2021.0,0.4193645555006952
C3212,2015.0,-1.849208027396577
C3213,2018.0,-0.714921735947941
C3214,2020.0,0.04126912501781648
C3215,2020.0,0.04126912501781648
C3216,2015.0,-1.849208027396577
C3217,2022.0,0.7974599859835739
C3218,2020.0,0.04126912501781648
C3219,2024.0,1.5536508469493313
C3223,2023.0,1.1755554164664526
C3224,2019.0,-0.3368263054650622
C3225,2023.0,1.1755554164664526
C3229,2016.0,-1.4711125969136982
C3230,2022.0,0.7974599859835739
C3231,2019.0,-0.3368263054650622
C3232,2017.0,-1.0930171664308197
C3235,2019.0,-0.3368263054650622
C3237,2022.0,0.7974599859835739
C3238,2023.0,1.1755554164664526
C3240,2015.0,-1.849208027396577
C3241,2018.0,-0.714921735947941
C3244,2017.0,-1.0930171664308197
C3245,2016.0,-1.4711125969136982
C3246,2016.0,-1.4711125969136982
C3248,2020.0,0.04126912501781648
C3252,2015.0,-1.849208027396577
C3255,2023.0,1.1755554164664526
C3256,2020.0,0.04126912501781648
C3257,2022.0,0.7974599859835739
C3258,2017.0,-1.0930171664308197
C3260,2017.0,-1.0930171664308197
C3263,2019.0,-0.3368263054650622
C3264,2016.0,-1.4711125969136982
C3265,2015.0,-1.849208027396577
C3266,2020.0,0.04126912501781648
C3267,2022.0,0.7974599859835739
C3268,2018.0,-0.714921735947941
C3269,2015.0,-1.849208027396577
C3270,2019.0,-0.3368263054650622
C3271,2018.0,-0.714921735947941
C3272,2024.0,1.5536508469493313
C3273,2015.0,-1.849208027396577
C3275,2022.0,0.7974599859835739
C3276,2020.0,0.04126912501781648
C3277,2017.0,-1.0930171664308197
C3279,2017.0,-1.0930171664308197
C3280,2017.0,-1.0930171664308197
C3281,2017.0,-1.0930171664308197
C3282,2020.0,0.04126912501781648
C3283,2017.0,-1.0930171664308197
C3285,2021.0,0.4193645555006952
C3287,2016.0,-1.4711125969136982
C3288,2016.0,-1.4711125969136982
C3289,2015.0,-1.849208027396577
C3290,2022.0,0.7974599859835739
C3291,2023.0,1.1755554164664526
C3292,2017.0,-1.0930171664308197
C3293,2022.0,0.7974599859835739
C3296,2024.0,1.5536508469493313
C3297,2018.0,-0.714921735947941
C3300,2019.0,-0.3368263054650622
C3302,2021.0,0.4193645555006952
C3303,2021.0,0.4193645555006952
C3304,2015.0,-1.849208027396577
C3305,2016.0,-1.4711125969136982
C3306,2016.0,-1.4711125969136982
C3307,2017.0,-1.0930171664308197
C3311,2017.0,-1.0930171664308197
C3312,2024.0,1.5536508469493313
C3314,2024.0,1.5536508469493313
C3318,2018.0,-0.714921735947941
C3319,2024.0,1.5536508469493313
C3320,2023.0,1.1755554164664526
C3324,2024.0,1.5536508469493313
C3325,2016.0,-1.4711125969136982
C3327,2023.0,1.1755554164664526
C3328,2021.0,0.4193645555006952
C3329,2023.0,1.1755554164664526
C3330,2015.0,-1.849208027396577
C3332,2019.0,-0.3368263054650622
C3334,2015.0,-1.849208027396577
C3335,2018.0,-0.714921735947941
C3338,2024.0,1.5536508469493313
C3339,2023.0,1.1755554164664526
C3341,2015.0,-1.849208027396577
C3344,2015.0,-1.849208027396577
C3345,2022.0,0.7974599859835739
C3346,2024.0,1.5536508469493313
C3347,2017.0,-1.0930171664308197
C3348,2017.0,-1.0930171664308197
C3349,2022.0,0.7974599859835739
C3350,2024.0,1.5536508469493313
C3351,2019.0,-0.3368263054650622
C3352,2016.0,-1.4711125969136982
C3353,2024.0,1.5536508469493313
C3354,2018.0,-0.714921735947941
C3355,2018.0,-0.714921735947941
C3357,2018.0,-0.714921735947941
C3358,2020.0,0.04126912501781648
C3359,2020.0,0.04126912501781648
C3360,2022.0,0.7974599859835739
C3361,2017.0,-1.0930171664308197
C3363,2019.0,-0.3368263054650622
C3364,2021.0,0.4193645555006952
C3365,2024.0,1.5536508469493313
C3366,2018.0,-0.714921735947941
C3367,2023.0,1.1755554164664526
C3368,2022.0,0.7974599859835739
C3369,2020.0,0.04126912501781648
C3372,2016.0,-1.4711125969136982
C3373,2015.0,-1.849208027396577
C3375,2023.0,1.1755554164664526
C3376,2023.0,1.1755554164664526
C3377,2017.0,-1.0930171664308197
C3378,2018.0,-0.714921735947941
C3379,2021.0,0.4193645555006952
C3380,2020.0,0.04126912501781648
C3381,2024.0,1.5536508469493313
C3382,2017.0,-1.0930171664308197
C3384,2019.0,-0.3368263054650622
C3385,2016.0,-1.4711125969136982
C3386,2023.0,1.1755554164664526
C3387,2018.0,-0.714921735947941
C3388,2016.0,-1.4711125969136982
C3390,2016.0,-1.4711125969136982
C3391,2022.0,0.7974599859835739
C3393,2015.0,-1.849208027396577
C3394,2017.0,-1.0930171664308197
C3396,2024.0,1.5536508469493313
C3397,2017.0,-1.0930171664308197
C3398,2017.0,-1.0930171664308197
C3399,2021.0,0.4193645555006952
C3402,2023.0,1.1755554164664526
C3405,2017.0,-1.0930171664308197
C3406,2022.0,0.7974599859835739
C3407,2015.0,-1.849208027396577
C3408,2017.0,-1.0930171664308197
C3412,2019.0,-0.3368263054650622
C3414,2017.0,-1.0930171664308197
C3415,2024.0,1.5536508469493313
C3416,2021.0,0.4193645555006952
C3417,2022.0,0.7974599859835739
C3418,2024.0,1.5536508469493313
C3422,2015.0,-1.849208027396577
C3423,2015.0,-1.849208027396577
C3424,2019.0,-0.3368263054650622
C3425,2015.0,-1.849208027396577
C3427,2023.0,1.1755554164664526
C3429,2020.0,0.04126912501781648
C3431,2019.0,-0.3368263054650622
C3433,2019.0,-0.3368263054650622
C3434,2016.0,-1.4711125969136982
C3435,2019.0,-0.3368263054650622
C3436,2024.0,1.5536508469493313
C3438,2016.0,-1.4711125969136982
C3439,2023.0,1.1755554164664526
C3440,2016.0,-1.4711125969136982
C3441,2016.0,-1.4711125969136982
C3442,2015.0,-1.849208027396577
C3443,2016.0,-1.4711125969136982
C3444,2024.0,1.5536508469493313
C3445,2018.0,-0.714921735947941
C3447,2016.0,-1.4711125969136982
C3448,2016.0,-1.4711125969136982
C3449,2024.0,1.5536508469493313
C3450,2024.0,1.5536508469493313
C3451,2024.0,1.5536508469493313
C3452,2022.0,0.7974599859835739
C3453,2020.0,0.04126912501781648
C3454,2015.0,-1.849208027396577
C3456,2024.0,1.5536508469493313
C3457,2016.0,-1.4711125969136982
C3458,2017.0,-1.0930171664308197
C3459,2017.0,-1.0930171664308197
C3460,2015.0,-1.849208027396577
C3461,2016.0,-1.4711125969136982
C3464,2023.0,1.1755554164664526
C3466,2023.0,1.1755554164664526
C3469,2019.0,-0.3368263054650622
C3470,2022.0,0.7974599859835739
C3471,2021.0,0.4193645555006952
C3472,2015.0,-1.849208027396577
C3473,2020.0,0.04126912501781648
C3474,2020.0,0.04126912501781648
C3476,2020.0,0.04126912501781648
C3479,2017.0,-1.0930171664308197
C3482,2018.0,-0.714921735947941
C3484,2024.0,1.5536508469493313
C3485,2019.0,-0.3368263054650622
C3487,2024.0,1.5536508469493313
C3488,2018.0,-0.714921735947941
C3490,2017.0,-1.0930171664308197
C3491,2015.0,-1.849208027396577
C3492,2020.0,0.04126912501781648
C3493,2017.0,-1.0930171664308197
C3494,2016.0,-1.4711125969136982
C3496,2022.0,0.7974599859835739
C3497,2016.0,-1.4711125969136982
C3498,2016.0,-1.4711125969136982
C3499,2021.0,0.4193645555006952
C3501,2018.0,-0.714921735947941
C3502,2015.0,-1.849208027396577
C3505,2021.0,0.4193645555006952
C3506,2024.0,1.5536508469493313
C3507,2024.0,1.5536508469493313
C3508,2019.0,-0.3368263054650622
C3510,2019.0,-0.3368263054650622
C3511,2024.0,1.5536508469493313
C3512,2018.0,-0.714921735947941
C3513,2017.0,-1.0930171664308197
C3514,2021.0,0.4193645555006952
C3515,2019.0,-0.3368263054650622
C3516,2017.0,-1.0930171664308197
C3517,2016.0,-1.4711125969136982
C3519,2023.0,1.1755554164664526
C3520,2024.0,1.5536508469493313
C3521,2016.0,-1.4711125969136982
C3522,2024.0,1.5536508469493313
C3523,2020.0,0.04126912501781648
C3524,2019.0,-0.3368263054650622
C3526,2017.0,-1.0930171664308197
C3528,2015.0,-1.849208027396577
C3529,2023.0,1.1755554164664526
C3530,2016.0,-1.4711125969136982
C3532,2016.0,-1.4711125969136982
C3534,2021.0,0.4193645555006952
C3535,2020.0,0.04126912501781648
C3536,2019.0,-0.3368263054650622
C3537,2017.0,-1.0930171664308197
C3538,2017.0,-1.0930171664308197
C3539,2022.0,0.7974599859835739
C3540,2024.0,1.5536508469493313
C3541,2024.0,1.5536508469493313
C3542,2018.0,-0.714921735947941
C3543,2015.0,-1.849208027396577
C3544,2022.0,0.7974599859835739
C3545,2016.0,-1.4711125969136982
C3546,2018.0,-0.714921735947941
C3547,2015.0,-1.849208027396577
C3549,2019.0,-0.3368263054650622
C3550,2018.0,-0.714921735947941
C3551,2020.0,0.04126912501781648
C3552,2022.0,0.7974599859835739
C3553,2019.0,-0.3368263054650622
C3559,2024.0,1.5536508469493313
C3560,2017.0,-1.0930171664308197
C3561,2024.0,1.5536508469493313
C3562,2019.0,-0.3368263054650622
C3563,2015.0,-1.849208027396577
C3564,2020.0,0.04126912501781648
C3565,2024.0,1.5536508469493313
C3566,2017.0,-1.0930171664308197
C3567,2022.0,0.7974599859835739
C3569,2018.0,-0.714921735947941
C3570,2020.0,0.04126912501781648
C3572,2015.0,-1.849208027396577
C3574,2021.0,0.4193645555006952
C3575,2017.0,-1.0930171664308197
C3576,2024.0,1.5536508469493313
C3577,2018.0,-0.714921735947941
C3578,2021.0,0.4193645555006952
C3579,2019.0,-0.3368263054650622
C3581,2022.0,0.7974599859835739
C3582,2019.0,-0.3368263054650622
C3583,2021.0,0.4193645555006952
C3584,2023.0,1.1755554164664526
C3585,2020.0,0.04126912501781648
C3587,2022.0,0.7974599859835739
C3588,2024.0,1.5536508469493313
C3590,2022.0,0.7974599859835739
C3592,2017.0,-1.0930171664308197
C3593,2020.0,0.04126912501781648
C3594,2016.0,-1.4711125969136982
C3596,2019.0,-0.3368263054650622
C3597,2016.0,-1.4711125969136982
C3598,2015.0,-1.849208027396577
C3599,2017.0,-1.0930171664308197
C3602,2015.0,-1.849208027396577
C3604,2023.0,1.1755554164664526
C3605,2020.0,0.04126912501781648
C3606,2024.0,1.5536508469493313
C3608,2015.0,-1.849208027396577
C3609,2022.0,0.7974599859835739
C3610,2023.0,1.1755554164664526
C3611,2020.0,0.04126912501781648
C3612,2015.0,-1.849208027396577
C3613,2018.0,-0.714921735947941
C3614,2018.0,-0.714921735947941
C3616,2016.0,-1.4711125969136982
C3618,2021.0,0.4193645555006952
C3619,2019.0,-0.3368263054650622
C3620,2021.0,0.4193645555006952
C3621,2018.0,-0.714921735947941
C3622,2020.0,0.04126912501781648
C3624,2023.0,1.1755554164664526
C3625,2017.0,-1.0930171664308197
C3628,2015.0,-1.849208027396577
C3629,2020.0,0.04126912501781648
C3630,2018.0,-0.714921735947941
C3631,2018.0,-0.714921735947941
C3633,2023.0,1.1755554164664526
C3634,2022.0,0.7974599859835739
C3635,2016.0,-1.4711125969136982
C3637,2020.0,0.04126912501781648
C3638,2017.0,-1.0930171664308197
C3639,2015.0,-1.849208027396577
C3640,2016.0,-1.4711125969136982
C3641,2020.0,0.04126912501781648
C3642,2015.0,-1.849208027396577
C3644,2017.0,-1.0930171664308197
C3645,2019.0,-0.3368263054650622
C3646,2018.0,-0.714921735947941
C3647,2024.0,1.5536508469493313
C3648,2015.0,-1.849208027396577
C3650,2020.0,0.04126912501781648
C3651,2015.0,-1.849208027396577
C3652,2019.0,-0.3368263054650622
C3653,2023.0,1.1755554164664526
C3654,2017.0,-1.0930171664308197
C3655,2020.0,0.04126912501781648
C3656,2022.0,0.7974599859835739
C3657,2018.0,-0.714921735947941
C3658,2021.0,0.4193645555006952
C3659,2019.0,-0.3368263054650622
C3660,2021.0,0.4193645555006952
C3661,2022.0,0.7974599859835739
C3662,2021.0,0.4193645555006952
C3664,2022.0,0.7974599859835739
C3665,2023.0,1.1755554164664526
C3668,2021.0,0.4193645555006952
C3670,2015.0,-1.849208027396577
C3671,2019.0,-0.3368263054650622
C3672,2021.0,0.4193645555006952
C3674,2023.0,1.1755554164664526
C3675,2020.0,0.04126912501781648
C3676,2019.0,-0.3368263054650622
C3677,2016.0,-1.4711125969136982
C3679,2015.0,-1.849208027396577
C3681,2023.0,1.1755554164664526
C3682,2022.0,0.7974599859835739
C3684,2015.0,-1.849208027396577
C3685,2016.0,-1.4711125969136982
C3686,2017.0,-1.0930171664308197
C3687,2020.0,0.04126912501781648
C3688,2016.0,-1.4711125969136982
C3689,2021.0,0.4193645555006952
C3690,2023.0,1.1755554164664526
C3691,2015.0,-1.849208027396577
C3694,2024.0,1.5536508469493313
C3695,2022.0,0.7974599859835739
C3696,2019.0,-0.3368263054650622
C3698,2019.0,-0.3368263054650622
C3699,2017.0,-1.0930171664308197
C3700,2015.0,-1.849208027396577
C3702,2016.0,-1.4711125969136982
C3706,2018.0,-0.714921735947941
C3708,2016.0,-1.4711125969136982
C3709,2018.0,-0.714921735947941
C3710,2019.0,-0.3368263054650622
C3711,2023.0,1.1755554164664526
C3712,2015.0,-1.849208027396577
C3713,2024.0,1.5536508469493313
C3714,2016.0,-1.4711125969136982
C3715,2024.0,1.5536508469493313
C3716,2016.0,-1.4711125969136982
C3717,2024.0,1.5536508469493313
C3718,2018.0,-0.714921735947941
C3719,2018.0,-0.714921735947941
C3720,2018.0,-0.714921735947941
C3721,2021.0,0.4193645555006952
C3723,2018.0,-0.714921735947941
C3724,2024.0,1.5536508469493313
C3725,2020.0,0.04126912501781648
C3726,2015.0,-1.849208027396577
C3727,2015.0,-1.849208027396577
C3728,2022.0,0.7974599859835739
C3729,2021.0,0.4193645555006952
C3730,2022.0,0.7974599859835739
C3732,2015.0,-1.849208027396577
C3733,2020.0,0.04126912501781648
C3734,2021.0,0.4193645555006952
C3735,2016.0,-1.4711125969136982
C3736,2023.0,1.1755554164664526
C3737,2016.0,-1.4711125969136982
C3738,2018.0,-0.714921735947941
C3739,2022.0,0.7974599859835739
C3740,2016.0,-1.4711125969136982
C3741,2021.0,0.4193645555006952
C3743,2022.0,0.7974599859835739
C3744,2016.0,-1.4711125969136982
C3745,2016.0,-1.4711125969136982
C3746,2019.0,-0.3368263054650622
C3747,2015.0,-1.849208027396577
C3748,2021.0,0.4193645555006952
C3750,2015.0,-1.849208027396577
C3753,2020.0,0.04126912501781648
C3754,2022.0,0.7974599859835739
C3756,2019.0,-0.3368263054650622
C3757,2024.0,1.5536508469493313
C3758,2021.0,0.4193645555006952
C3759,2017.0,-1.0930171664308197
C3761,2020.0,0.04126912501781648
C3763,2015.0,-1.849208027396577
C3764,2018.0,-0.714921735947941
C3765,2022.0,0.7974599859835739
C3767,2021.0,0.4193645555006952
C3768,2022.0,0.7974599859835739
C3769,2018.0,-0.714921735947941
C3772,2016.0,-1.4711125969136982
C3773,2016.0,-1.4711125969136982
C3774,2019.0,-0.3368263054650622
C3775,2017.0,-1.0930171664308197
C3776,2022.0,0.7974599859835739
C3779,2015.0,-1.849208027396577
C3780,2023.0,1.1755554164664526
C3781,2019.0,-0.3368263054650622
C3782,2024.0,1.5536508469493313
C3783,2021.0,0.4193645555006952
C3784,2023.0,1.1755554164664526
C3785,2023.0,1.1755554164664526
C3786,2024.0,1.5536508469493313
C3787,2020.0,0.04126912501781648
C3788,2015.0,-1.849208027396577
C3789,2017.0,-1.0930171664308197
C3791,2018.0,-0.714921735947941
C3793,2019.0,-0.3368263054650622
C3794,2017.0,-1.0930171664308197
C3795,2016.0,-1.4711125969136982
C3797,2022.0,0.7974599859835739
C3798,2023.0,1.1755554164664526
C3799,2016.0,-1.4711125969136982
C3800,2022.0,0.7974599859835739
C3801,2019.0,-0.3368263054650622
C3802,2024.0,1.5536508469493313
C3804,2020.0,0.04126912501781648
C3805,2019.0,-0.3368263054650622
C3806,2022.0,0.7974599859835739
C3808,2015.0,-1.849208027396577
C3809,2017.0,-1.0930171664308197
C3811,2016.0,-1.4711125969136982
C3812,2022.0,0.7974599859835739
C3813,2016.0,-1.4711125969136982
C3818,2017.0,-1.0930171664308197
C3819,2019.0,-0.3368263054650622
C3820,2022.0,0.7974599859835739
C3821,2021.0,0.4193645555006952
C3822,2019.0,-0.3368263054650622
C3824,2018.0,-0.714921735947941
C3825,2023.0,1.1755554164664526
C3826,2023.0,1.1755554164664526
C3827,2017.0,-1.0930171664308197
C3828,2024.0,1.5536508469493313
C3830,2016.0,-1.4711125969136982
C3831,2018.0,-0.714921735947941
C3833,2016.0,-1.4711125969136982
C3834,2016.0,-1.4711125969136982
C3835,2020.0,0.04126912501781648
C3836,2023.0,1.1755554164664526
C3838,2017.0,-1.0930171664308197
C3839,2023.0,1.1755554164664526
C3841,2020.0,0.04126912501781648
C3842,2024.0,1.5536508469493313
C3843,2020.0,0.04126912501781648
C3844,2017.0,-1.0930171664308197
C3846,2022.0,0.7974599859835739
C3847,2015.0,-1.849208027396577
C3848,2015.0,-1.849208027396577
C3849,2024.0,1.5536508469493313
C3851,2020.0,0.04126912501781648
C3852,2016.0,-1.4711125969136982
C3855,2024.0,1.5536508469493313
C3856,2017.0,-1.0930171664308197
C3857,2024.0,1.5536508469493313
C3858,2019.0,-0.3368263054650622
C3859,2019.0,-0.3368263054650622
C3860,2016.0,-1.4711125969136982
C3861,2023.0,1.1755554164664526
C3862,2015.0,-1.849208027396577
C3863,2020.0,0.04126912501781648
C3864,2017.0,-1.0930171664308197
C3865,2023.0,1.1755554164664526
C3866,2021.0,0.4193645555006952
C3868,2017.0,-1.0930171664308197
C3869,2020.0,0.04126912501781648
C3870,2024.0,1.5536508469493313
C3874,2020.0,0.04126912501781648
C3875,2022.0,0.7974599859835739
C3876,2018.0,-0.714921735947941
C3877,2017.0,-1.0930171664308197
C3878,2017.0,-1.0930171664308197
C3879,2020.0,0.04126912501781648
C3880,2019.0,-0.3368263054650622
C3881,2021.0,0.4193645555006952
C3883,2017.0,-1.0930171664308197
C3884,2020.0,0.04126912501781648
C3886,2016.0,-1.4711125969136982
C3887,2017.0,-1.0930171664308197
C3889,2021.0,0.4193645555006952
C3890,2017.0,-1.0930171664308197
C3891,2020.0,0.04126912501781648
C3892,2019.0,-0.3368263054650622
C3893,2018.0,-0.714921735947941
C3897,2020.0,0.04126912501781648
C3899,2022.0,0.7974599859835739
C3900,2021.0,0.4193645555006952
C3901,2018.0,-0.714921735947941
C3903,2020.0,0.04126912501781648
C3905,2020.0,0.04126912501781648
C3906,2022.0,0.7974599859835739
C3909,2017.0,-1.0930171664308197
C3910,2017.0,-1.0930171664308197
C3911,2020.0,0.04126912501781648
C3913,2019.0,-0.3368263054650622
C3914,2021.0,0.4193645555006952
C3915,2021.0,0.4193645555006952
C3916,2017.0,-1.0930171664308197
C3917,2021.0,0.4193645555006952
C3918,2022.0,0.7974599859835739
C3919,2015.0,-1.849208027396577
C3920,2018.0,-0.714921735947941
C3922,2021.0,0.4193645555006952
C3923,2019.0,-0.3368263054650622
C3924,2016.0,-1.4711125969136982
C3925,2024.0,1.5536508469493313
C3926,2018.0,-0.714921735947941
C3927,2019.0,-0.3368263054650622
C3928,2023.0,1.1755554164664526
C3929,2017.0,-1.0930171664308197
C3930,2019.0,-0.3368263054650622
C3931,2023.0,1.1755554164664526
C3933,2020.0,0.04126912501781648
C3934,2016.0,-1.4711125969136982
C3936,2019.0,-0.3368263054650622
C3938,2024.0,1.5536508469493313
C3940,2018.0,-0.714921735947941
C3942,2022.0,0.7974599859835739
C3943,2019.0,-0.3368263054650622
C3945,2020.0,0.04126912501781648
C3946,2019.0,-0.3368263054650622
C3947,2017.0,-1.0930171664308197
C3948,2021.0,0.4193645555006952
C3949,2016.0,-1.4711125969136982
C3950,2016.0,-1.4711125969136982
C3951,2021.0,0.4193645555006952
C3952,2021.0,0.4193645555006952
C3953,2021.0,0.4193645555006952
C3955,2019.0,-0.3368263054650622
C3956,2022.0,0.7974599859835739
C3957,2016.0,-1.4711125969136982
C3958,2022.0,0.7974599859835739
C3961,2020.0,0.04126912501781648
C3962,2021.0,0.4193645555006952
C3963,2016.0,-1.4711125969136982
C3965,2021.0,0.4193645555006952
C3966,2016.0,-1.4711125969136982
C3967,2021.0,0.4193645555006952
C3968,2018.0,-0.714921735947941
C3970,2021.0,0.4193645555006952
C3971,2016.0,-1.4711125969136982
C3972,2020.0,0.04126912501781648
C3975,2019.0,-0.3368263054650622
C3976,2021.0,0.4193645555006952
C3977,2016.0,-1.4711125969136982
C3978,2023.0,1.1755554164664526
C3979,2017.0,-1.0930171664308197
C3980,2023.0,1.1755554164664526
C3981,2021.0,0.4193645555006952
C3982,2024.0,1.5536508469493313
C3983,2020.0,0.04126912501781648
C3984,2019.0,-0.3368263054650622
C3985,2022.0,0.7974599859835739
C3986,2024.0,1.5536508469493313
C3988,2017.0,-1.0930171664308197
C3990,2024.0,1.5536508469493313
C3991,2024.0,1.5536508469493313
C3992,2024.0,1.5536508469493313
C3993,2016.0,-1.4711125969136982
C3994,2016.0,-1.4711125969136982
C3996,2021.0,0.4193645555006952
C3998,2024.0,1.5536508469493313
C3999,2019.0,-0.3368263054650622
C4000,2022.0,0.7974599859835739
C4002,2024.0,1.5536508469493313
C4003,2023.0,1.1755554164664526
C4004,2016.0,-1.4711125969136982
C4005,2022.0,0.7974599859835739
C4006,2021.0,0.4193645555006952
C4007,2021.0,0.4193645555006952
C4009,2018.0,-0.714921735947941
C4010,2018.0,-0.714921735947941
